"Subj","List","BLOCK","TRIAL","ITEM","ItemType","Cond","TargetCatNum","TargetCat","PicID","DistCatNum","DistCat","Dist","DistLC","DistList","DistSet","TargetAnswer","Response","Accuracy","RT"
"66",1,9,254,113,"Exp","Baseline",8,"human head","beardBAS.png",0,"0","Flerst","Untrained",0,0,"Bart","Bart",1,784
"66",1,9,264,25,"Exp","SemUnRelG",2,"tools","screwdriverSUG.png",8,"human head","Auge","Fam",0,0,"Schraubenzieher","Schraubenschlüssel",0,1147
"66",1,9,267,24,"Exp","SemRelG",15,"plants","grassSRG.png",15,"plants","Baum","Fam",0,0,"Grass","Gras",1,871
"66",1,10,273,111,"Exp","Baseline",6,"furniture","dresserBAS.png",0,"0","Ziftel","Untrained",0,0,"Kommode","Kommode",1,787
"66",1,10,277,118,"Exp","Baseline",13,"insects","locustBAS.png",0,"0","Koss","Untrained",0,0,"Heuschrecke","Heuschrecke",1,784
"66",1,10,284,6,"Exp","SemRelG",4,"musical instruments","fluteSRG.png",4,"musical instruments","Geige","Fam",0,0,"Flöte","Flöte",1,1555
"66",1,10,285,105,"Exp","Baseline",5,"fruit","watermelonBAS.png",0,"0","Knosch","Untrained",0,0,"Wassermelone","Wassermelone",1,807
"66",1,10,293,116,"Exp","Baseline",11,"tableware","teapotBAS.png",0,"0","Binsch","Untrained",0,0,"Teekanne","Kanne",0,708
"67",1,1,3,12,"Exp","SemRelG",5,"fruit","kiwiSRG.png",5,"fruit","Banane","Fam",0,0,"Kiwi","Kiwi",1,595
"67",1,1,4,102,"Exp","Baseline",4,"musical instruments","fluteBAS.png",0,"0","Frattel","Untrained",0,0,"Flöte","Flöte",1,874
"67",1,1,7,39,"Exp","SemUnRelG",6,"furniture","dresserSUG.png",5,"fruit","Orange","Fam",0,0,"Kommode","Kommode",1,657
"67",1,1,9,13,"Exp","SemRelG",1,"animals","elephantSRG.png",1,"animals","Katze","Fam",0,0,"Elefant","Elefant",1,621
"67",1,1,15,29,"Exp","SemUnRelG",4,"musical instruments","harpSUG.png",1,"animals","Katze","Fam",0,0,"Harfe","Harfe",1,683
"67",1,1,19,36,"Exp","SemUnRelG",5,"fruit","kiwiSUG.png",10,"clothes","Hose","Fam",0,0,"Kiwi","Kiwi",1,573
"67",1,1,22,120,"Exp","Baseline",15,"plants","grassBAS.png",0,"0","Kimchel","Untrained",0,0,"Grass","Gras",1,869
"67",1,1,23,40,"Exp","SemUnRelG",7,"transportation","boatSUG.png",5,"fruit","Banane","Fam",0,0,"Boot","Boot",1,624
"67",1,1,24,19,"Exp","SemRelG",10,"clothes","jacketSRG.png",10,"clothes","Hose","Fam",0,0,"Jacke","Jacke",1,610
"67",1,2,31,35,"Exp","SemUnRelG",5,"fruit","peachSUG.png",6,"furniture","Tisch","Fam",0,0,"Pfirsich","Pfirsich",1,747
"67",1,2,32,14,"Exp","SemRelG",3,"vegetables","eggplantSRG.png",3,"vegetables","Zwiebel","Fam",0,0,"Aubergine","Aubergine",1,640
"67",1,2,35,101,"Exp","Baseline",4,"musical instruments","harpBAS.png",0,"0","Prönke","Untrained",0,0,"Harfe","Harfe",1,559
"67",1,2,43,99,"Exp","Baseline",2,"tools","hexkeyBAS.png",0,"0","Braktel","Untrained",0,0,"Inbusschlüssel","Inbusschlüssel",1,897
"67",1,2,45,7,"Exp","SemRelG",4,"musical instruments","saxophoneSRG.png",4,"musical instruments","Klavier","Fam",0,0,"Saxophon","Saxophon",1,1088
"67",1,2,51,11,"Exp","SemRelG",5,"fruit","peachSRG.png",5,"fruit","Orange","Fam",0,0,"Pfirsich","Pfirsich",1,995
"67",1,2,56,44,"Exp","SemUnRelG",11,"tableware","teapotSUG.png",4,"musical instruments","Gitarre","Fam",0,0,"Teekanne","Teekrug...Teekanne",0,1116
"67",1,2,60,38,"Exp","SemUnRelG",3,"vegetables","eggplantSUG.png",2,"tools","Axt","Fam",0,0,"Aubergine","Aubergine",1,588
"67",1,3,64,42,"Exp","SemUnRelG",9,"drinks","beerSUG.png",2,"tools","Zange","Fam",0,0,"Bier","Bier",1,717
"67",1,3,65,97,"Exp","Baseline",2,"tools","screwdriverSUN.png",0,"0","Rosk","Untrained",0,0,"Schraubenzieher","Schraubenzieher",1,697
"67",1,3,74,109,"Exp","Baseline",1,"animals","elephantBAS.png",0,"0","Korm","Untrained",0,0,"Elefant","Elefant",1,773
"67",1,3,77,46,"Exp","SemUnRelG",13,"insects","locustSUG.png",4,"musical instruments","Klavier","Fam",0,0,"Heuschrecke","Heuschrecke",1,722
"67",1,3,83,115,"Exp","Baseline",10,"clothes","jacketBAS.png",0,"0","Schnerp","Untrained",0,0,"Jacke","Jacke",1,753
"67",1,3,85,2,"Exp","SemRelG",2,"tools","drillSRG.png",2,"tools","Säge","Fam",0,0,"Bohrmaschine","Bohrmaschine",1,863
"67",1,3,88,106,"Exp","Baseline",5,"fruit","pineappleBAS.png",0,"0","Gelsch","Untrained",0,0,"Ananas","Ananas",1,652
"67",1,4,95,28,"Exp","SemUnRelG",2,"tools","wrenchSUG.png",3,"vegetables","Zwiebel","Fam",0,0,"Schraubenschlüssel","Schraubenschlüssel",1,601
"67",1,4,97,104,"Exp","Baseline",4,"musical instruments","tromboneBAS.png",0,"0","Nipter","Untrained",0,0,"Posaune","Posaune",1,928
"67",1,4,101,48,"Exp","SemUnRelG",15,"plants","grassSUG.png",2,"tools","Säge","Fam",0,0,"Grass","Gras",1,928
"67",1,4,107,5,"Exp","SemRelG",4,"musical instruments","harpSRG.png",4,"musical instruments","Gitarre","Fam",0,0,"Harfe","Harfe",1,660
"67",1,4,110,37,"Exp","SemUnRelG",1,"animals","elephantSUG.png",2,"tools","Hammer","Fam",0,0,"Elefant","Elefant",1,604
"67",1,4,111,18,"Exp","SemRelG",9,"drinks","beerSRG.png",9,"drinks","Tee","Fam",0,0,"Bier","Bier",1,581
"67",1,4,117,17,"Exp","SemRelG",8,"human head","beardSRG.png",8,"human head","Auge","Fam",0,0,"Bart","Bart",1,725
"67",1,5,127,9,"Exp","SemRelG",5,"fruit","watermelonSRG.png",5,"fruit","Apfel","Fam",0,0,"Wassermelone","Wassermelone",1,688
"67",1,5,130,41,"Exp","SemUnRelG",8,"human head","beardSUG.png",5,"fruit","Apfel","Fam",0,0,"Bart","Bart",1,663
"67",1,5,131,4,"Exp","SemRelG",2,"tools","wrenchSRG.png",2,"tools","Axt","Fam",0,0,"Schraubenschlüssel","Schraubenschlüssel",1,767
"67",1,5,137,112,"Exp","Baseline",7,"transportation","boatBAS.png",0,"0","Krebbel","Untrained",0,0,"Boot","Boot",1,548
"67",1,5,144,1,"Exp","SemRelG",2,"tools","screwdriverSRG.png",2,"tools","Hammer","Fam",0,0,"Schraubenzieher","Schrauben...zieher",0,621
"67",1,5,145,103,"Exp","Baseline",4,"musical instruments","saxophoneBAS.png",0,"0","Batte","Untrained",0,0,"Saxophon","Saxophon",1,1051
"67",1,5,150,33,"Exp","SemUnRelG",5,"fruit","watermelonSUG.png",11,"tableware","Teller","Fam",0,0,"Wassermelone","Wassermelone",1,786
"67",1,6,154,26,"Exp","SemUnRelG",2,"tools","drillSUG.png",12,"shapes","Diamant","Fam",0,0,"Bohrmaschine","Bohrmaschine",1,705
"67",1,6,159,30,"Exp","SemUnRelG",4,"musical instruments","fluteSUG.png",15,"plants","Baum","Fam",0,0,"Flöte","Flöte",1,601
"67",1,6,165,27,"Exp","SemUnRelG",2,"tools","hexkeySUG.png",9,"drinks","Tee","Fam",0,0,"Inbusschlüssel","Inbusschlüssel",1,784
"67",1,6,169,43,"Exp","SemUnRelG",10,"clothes","jacketSUG.png",4,"musical instruments","Trommel","Fam",0,0,"Jacke","Jacke",1,643
"67",1,6,175,3,"Exp","SemRelG",2,"tools","hexkeySRG.png",2,"tools","Zange","Fam",0,0,"Inbusschlüssel","Inbusschlüssel",1,626
"67",1,7,187,16,"Exp","SemRelG",7,"transportation","boatSRG.png",7,"transportation","Auto","Fam",0,0,"Boot","Boot",1,615
"67",1,7,189,114,"Exp","Baseline",9,"drinks","beerBAS.png",0,"0","Tirk","Untrained",0,0,"Bier","Bier",1,590
"67",1,7,190,45,"Exp","SemUnRelG",12,"shapes","ovalSUG.png",4,"musical instruments","Geige","Fam",0,0,"Oval","Oval",1,612
"67",1,7,193,110,"Exp","Baseline",3,"vegetables","eggplantBAS.png",0,"0","Schnilp","Untrained",0,0,"Aubergine","Aubergine",1,573
"67",1,7,195,15,"Exp","SemRelG",6,"furniture","dresserSRG.png",6,"furniture","Tisch","Fam",0,0,"Kommode","Kommode",1,635
"67",1,7,199,108,"Exp","Baseline",5,"fruit","kiwiBAS.png",0,"0","Gaspe","Untrained",0,0,"Kiwi","Kiwi",1,503
"67",1,7,204,20,"Exp","SemRelG",11,"tableware","teapotSRG.png",11,"tableware","Teller","Fam",0,0,"Teekanne","Teekanne",1,863
"67",1,7,205,31,"Exp","SemUnRelG",4,"musical instruments","saxophoneSUG.png",13,"insects","Schmetterling","Fam",0,0,"Saxophon","Saxophon",1,725
"67",1,8,211,117,"Exp","Baseline",12,"shapes","ovalBAS.png",0,"0","Trinter","Untrained",0,0,"Oval","Oval",1,635
"67",1,8,215,107,"Exp","Baseline",5,"fruit","peachBAS.png",0,"0","Lüfze","Untrained",0,0,"Pfirsich","Pfirsich",1,632
"67",1,8,217,8,"Exp","SemRelG",4,"musical instruments","tromboneSRG.png",4,"musical instruments","Trommel","Fam",0,0,"Posaune","Posaune",1,747
"67",1,8,218,47,"Exp","SemUnRelG",14,"electronic devices","tvSUG.png",5,"fruit","Birne","Fam",0,0,"Fernseher","Fernseher",1,646
"67",1,8,222,22,"Exp","SemRelG",13,"insects","locustSRG.png",13,"insects","Schmetterling","Fam",0,0,"Heuschrecke","Heuschrecke",1,739
"67",1,8,223,100,"Exp","Baseline",2,"tools","wrenchBAS.png",0,"0","Lörme","Untrained",0,0,"Schraubenschlüssel","Schraubenschlüssel",1,849
"67",1,8,226,10,"Exp","SemRelG",5,"fruit","pineappleSRG.png",5,"fruit","Birne","Fam",0,0,"Ananas","Ananas",1,643
"67",1,8,228,119,"Exp","Baseline",14,"electronic devices","tvBAS.png",0,"0","Gromst","Untrained",0,0,"Fernseher","Fernseher",1,669
"67",1,8,233,98,"Exp","Baseline",2,"tools","drillBAS.png",0,"0","Tuspe","Untrained",0,0,"Bohrmaschine","Bohrmaschine",1,922
"67",1,8,234,21,"Exp","SemRelG",12,"shapes","ovalSRG.png",12,"shapes","Diamant","Fam",0,0,"Oval","Oval",1,576
"67",1,8,236,34,"Exp","SemUnRelG",5,"fruit","pineappleSUG.png",14,"electronic devices","Handy","Fam",0,0,"Ananas","Ananas",1,576
"67",1,8,238,23,"Exp","SemRelG",14,"electronic devices","tvSRG.png",14,"electronic devices","Handy","Fam",0,0,"Fernseher","Fernseher",1,649
"67",1,8,240,32,"Exp","SemUnRelG",4,"musical instruments","tromboneSUG.png",7,"transportation","Auto","Fam",0,0,"Posaune","Posaune",1,597
"67",1,9,254,113,"Exp","Baseline",8,"human head","beardBAS.png",0,"0","Flerst","Untrained",0,0,"Bart","Bart",1,680
"67",1,9,264,25,"Exp","SemUnRelG",2,"tools","screwdriverSUG.png",8,"human head","Auge","Fam",0,0,"Schraubenzieher","Schraubenzieher",1,598
"67",1,9,267,24,"Exp","SemRelG",15,"plants","grassSRG.png",15,"plants","Baum","Fam",0,0,"Grass","Gras",1,804
"67",1,10,273,111,"Exp","Baseline",6,"furniture","dresserBAS.png",0,"0","Ziftel","Untrained",0,0,"Kommode","Kommode",1,612
"67",1,10,277,118,"Exp","Baseline",13,"insects","locustBAS.png",0,"0","Koss","Untrained",0,0,"Heuschrecke","Heuschrecke",1,483
"67",1,10,284,6,"Exp","SemRelG",4,"musical instruments","fluteSRG.png",4,"musical instruments","Geige","Fam",0,0,"Flöte","Flöte",1,657
"67",1,10,285,105,"Exp","Baseline",5,"fruit","watermelonBAS.png",0,"0","Knosch","Untrained",0,0,"Wassermelone","Wassermelone",1,666
"67",1,10,293,116,"Exp","Baseline",11,"tableware","teapotBAS.png",0,"0","Binsch","Untrained",0,0,"Teekanne","Teekanne",1,624
"68",1,1,3,12,"Exp","SemRelG",5,"fruit","kiwiSRG.png",5,"fruit","Banane","Fam",0,0,"Kiwi","Kiwi",1,621
"68",1,1,4,102,"Exp","Baseline",4,"musical instruments","fluteBAS.png",0,"0","Frattel","Untrained",0,0,"Flöte","Flöte",1,860
"68",1,1,7,39,"Exp","SemUnRelG",6,"furniture","dresserSUG.png",5,"fruit","Orange","Fam",0,0,"Kommode","Kommode",1,762
"68",1,1,9,13,"Exp","SemRelG",1,"animals","elephantSRG.png",1,"animals","Katze","Fam",0,0,"Elefant","Elefant",1,773
"68",1,1,15,29,"Exp","SemUnRelG",4,"musical instruments","harpSUG.png",1,"animals","Katze","Fam",0,0,"Harfe","Harfe",1,736
"68",1,1,19,36,"Exp","SemUnRelG",5,"fruit","kiwiSUG.png",10,"clothes","Hose","Fam",0,0,"Kiwi","Kiwi",1,595
"68",1,1,22,120,"Exp","Baseline",15,"plants","grassBAS.png",0,"0","Kimchel","Untrained",0,0,"Grass","Gras",1,1190
"68",1,1,23,40,"Exp","SemUnRelG",7,"transportation","boatSUG.png",5,"fruit","Banane","Fam",0,0,"Boot","Sch...Boot",0,812
"68",1,1,24,19,"Exp","SemRelG",10,"clothes","jacketSRG.png",10,"clothes","Hose","Fam",0,0,"Jacke","Jacke",1,978
"68",1,2,31,35,"Exp","SemUnRelG",5,"fruit","peachSUG.png",6,"furniture","Tisch","Fam",0,0,"Pfirsich","Pfirsich",1,916
"68",1,2,32,14,"Exp","SemRelG",3,"vegetables","eggplantSRG.png",3,"vegetables","Zwiebel","Fam",0,0,"Aubergine","Aubergine",1,680
"68",1,2,35,101,"Exp","Baseline",4,"musical instruments","harpBAS.png",0,"0","Prönke","Untrained",0,0,"Harfe","Harfe",1,947
"68",1,2,43,99,"Exp","Baseline",2,"tools","hexkeyBAS.png",0,"0","Braktel","Untrained",0,0,"Inbusschlüssel","Inbusschlüssel",1,1527
"68",1,2,45,7,"Exp","SemRelG",4,"musical instruments","saxophoneSRG.png",4,"musical instruments","Klavier","Fam",0,0,"Saxophon","Saxophon",1,745
"68",1,2,51,11,"Exp","SemRelG",5,"fruit","peachSRG.png",5,"fruit","Orange","Fam",0,0,"Pfirsich","Pfirsich",1,866
"68",1,2,56,44,"Exp","SemUnRelG",11,"tableware","teapotSUG.png",4,"musical instruments","Gitarre","Fam",0,0,"Teekanne","Teekanne",1,1384
"68",1,2,60,38,"Exp","SemUnRelG",3,"vegetables","eggplantSUG.png",2,"tools","Axt","Fam",0,0,"Aubergine","Aubergine",1,709
"68",1,3,64,42,"Exp","SemUnRelG",9,"drinks","beerSUG.png",2,"tools","Zange","Fam",0,0,"Bier","Bier",1,899
"68",1,3,65,97,"Exp","Baseline",2,"tools","screwdriverSUN.png",0,"0","Rosk","Untrained",0,0,"Schraubenzieher","Schraubensch...zieher",0,975
"68",1,3,74,109,"Exp","Baseline",1,"animals","elephantBAS.png",0,"0","Korm","Untrained",0,0,"Elefant","Elefant",1,742
"68",1,3,77,46,"Exp","SemUnRelG",13,"insects","locustSUG.png",4,"musical instruments","Klavier","Fam",0,0,"Heuschrecke","Heuschrecke",1,973
"68",1,3,83,115,"Exp","Baseline",10,"clothes","jacketBAS.png",0,"0","Schnerp","Untrained",0,0,"Jacke","Jacke",1,731
"68",1,3,85,2,"Exp","SemRelG",2,"tools","drillSRG.png",2,"tools","Säge","Fam",0,0,"Bohrmaschine","Bohrmaschine",1,1274
"68",1,3,88,106,"Exp","Baseline",5,"fruit","pineappleBAS.png",0,"0","Gelsch","Untrained",0,0,"Ananas","Ananas",1,781
"68",1,4,95,28,"Exp","SemUnRelG",2,"tools","wrenchSUG.png",3,"vegetables","Zwiebel","Fam",0,0,"Schraubenschlüssel","Schraubenschlüssel",1,1572
"68",1,4,97,104,"Exp","Baseline",4,"musical instruments","tromboneBAS.png",0,"0","Nipter","Untrained",0,0,"Posaune","Posaune",1,1026
"68",1,4,101,48,"Exp","SemUnRelG",15,"plants","grassSUG.png",2,"tools","Säge","Fam",0,0,"Grass","Gras",1,914
"68",1,4,107,5,"Exp","SemRelG",4,"musical instruments","harpSRG.png",4,"musical instruments","Gitarre","Fam",0,0,"Harfe","Harfe",1,736
"68",1,4,110,37,"Exp","SemUnRelG",1,"animals","elephantSUG.png",2,"tools","Hammer","Fam",0,0,"Elefant","Elefant",1,711
"68",1,4,111,18,"Exp","SemRelG",9,"drinks","beerSRG.png",9,"drinks","Tee","Fam",0,0,"Bier","Bier",1,725
"68",1,4,117,17,"Exp","SemRelG",8,"human head","beardSRG.png",8,"human head","Auge","Fam",0,0,"Bart","Bart",1,1344
"68",1,5,127,9,"Exp","SemRelG",5,"fruit","watermelonSRG.png",5,"fruit","Apfel","Fam",0,0,"Wassermelone","Melone",0,632
"68",1,5,130,41,"Exp","SemUnRelG",8,"human head","beardSUG.png",5,"fruit","Apfel","Fam",0,0,"Bart","Bart",1,1524
"68",1,5,131,4,"Exp","SemRelG",2,"tools","wrenchSRG.png",2,"tools","Axt","Fam",0,0,"Schraubenschlüssel","Schrauben...schlüssel",0,1285
"68",1,5,137,112,"Exp","Baseline",7,"transportation","boatBAS.png",0,"0","Krebbel","Untrained",0,0,"Boot","Boot",1,795
"68",1,5,144,1,"Exp","SemRelG",2,"tools","screwdriverSRG.png",2,"tools","Hammer","Fam",0,0,"Schraubenzieher","Schraubenzieher",1,1250
"68",1,5,145,103,"Exp","Baseline",4,"musical instruments","saxophoneBAS.png",0,"0","Batte","Untrained",0,0,"Saxophon","Saxophon",1,973
"68",1,5,150,33,"Exp","SemUnRelG",5,"fruit","watermelonSUG.png",11,"tableware","Teller","Fam",0,0,"Wassermelone","Melone",0,682
"68",1,6,154,26,"Exp","SemUnRelG",2,"tools","drillSUG.png",12,"shapes","Diamant","Fam",0,0,"Bohrmaschine","Bohrmaschine",1,897
"68",1,6,159,30,"Exp","SemUnRelG",4,"musical instruments","fluteSUG.png",15,"plants","Baum","Fam",0,0,"Flöte","Flöte",1,711
"68",1,6,165,27,"Exp","SemUnRelG",2,"tools","hexkeySUG.png",9,"drinks","Tee","Fam",0,0,"Inbusschlüssel","Inbusschlüssel",1,1237
"68",1,6,169,43,"Exp","SemUnRelG",10,"clothes","jacketSUG.png",4,"musical instruments","Trommel","Fam",0,0,"Jacke","Jacke",1,697
"68",1,6,175,3,"Exp","SemRelG",2,"tools","hexkeySRG.png",2,"tools","Zange","Fam",0,0,"Inbusschlüssel","Inbusschlüssel",1,1204
"68",1,7,187,16,"Exp","SemRelG",7,"transportation","boatSRG.png",7,"transportation","Auto","Fam",0,0,"Boot","Boot",1,643
"68",1,7,189,114,"Exp","Baseline",9,"drinks","beerBAS.png",0,"0","Tirk","Untrained",0,0,"Bier","Bier",1,652
"68",1,7,190,45,"Exp","SemUnRelG",12,"shapes","ovalSUG.png",4,"musical instruments","Geige","Fam",0,0,"Oval","Oval",1,728
"68",1,7,193,110,"Exp","Baseline",3,"vegetables","eggplantBAS.png",0,"0","Schnilp","Untrained",0,0,"Aubergine","Aubergine",1,739
"68",1,7,195,15,"Exp","SemRelG",6,"furniture","dresserSRG.png",6,"furniture","Tisch","Fam",0,0,"Kommode","Kommode",1,750
"68",1,7,199,108,"Exp","Baseline",5,"fruit","kiwiBAS.png",0,"0","Gaspe","Untrained",0,0,"Kiwi","Kiwi",1,528
"68",1,7,204,20,"Exp","SemRelG",11,"tableware","teapotSRG.png",11,"tableware","Teller","Fam",0,0,"Teekanne","Teekanne",1,1111
"68",1,7,205,31,"Exp","SemUnRelG",4,"musical instruments","saxophoneSUG.png",13,"insects","Schmetterling","Fam",0,0,"Saxophon","Saxophon",1,722
"68",1,8,211,117,"Exp","Baseline",12,"shapes","ovalBAS.png",0,"0","Trinter","Untrained",0,0,"Oval","Oval",1,1049
"68",1,8,215,107,"Exp","Baseline",5,"fruit","peachBAS.png",0,"0","Lüfze","Untrained",0,0,"Pfirsich","Pfirsich",1,798
"68",1,8,217,8,"Exp","SemRelG",4,"musical instruments","tromboneSRG.png",4,"musical instruments","Trommel","Fam",0,0,"Posaune","Posaune",1,1094
"68",1,8,218,47,"Exp","SemUnRelG",14,"electronic devices","tvSUG.png",5,"fruit","Birne","Fam",0,0,"Fernseher","Fernseher",1,646
"68",1,8,222,22,"Exp","SemRelG",13,"insects","locustSRG.png",13,"insects","Schmetterling","Fam",0,0,"Heuschrecke","Heuschrecke",1,725
"68",1,8,223,100,"Exp","Baseline",2,"tools","wrenchBAS.png",0,"0","Lörme","Untrained",0,0,"Schraubenschlüssel","Schraubenschlüssel",1,925
"68",1,8,226,10,"Exp","SemRelG",5,"fruit","pineappleSRG.png",5,"fruit","Birne","Fam",0,0,"Ananas","Ananas",1,888
"68",1,8,228,119,"Exp","Baseline",14,"electronic devices","tvBAS.png",0,"0","Gromst","Untrained",0,0,"Fernseher","Fernseher",1,567
"68",1,8,233,98,"Exp","Baseline",2,"tools","drillBAS.png",0,"0","Tuspe","Untrained",0,0,"Bohrmaschine","Bohrmaschine",1,1465
"68",1,8,234,21,"Exp","SemRelG",12,"shapes","ovalSRG.png",12,"shapes","Diamant","Fam",0,0,"Oval","Oval",1,767
"68",1,8,236,34,"Exp","SemUnRelG",5,"fruit","pineappleSUG.png",14,"electronic devices","Handy","Fam",0,0,"Ananas","Ananas",1,725
"68",1,8,238,23,"Exp","SemRelG",14,"electronic devices","tvSRG.png",14,"electronic devices","Handy","Fam",0,0,"Fernseher","Fernseher",1,669
"68",1,8,240,32,"Exp","SemUnRelG",4,"musical instruments","tromboneSUG.png",7,"transportation","Auto","Fam",0,0,"Posaune","Posaune",1,1020
"68",1,9,254,113,"Exp","Baseline",8,"human head","beardBAS.png",0,"0","Flerst","Untrained",0,0,"Bart","Bart",1,807
"68",1,9,264,25,"Exp","SemUnRelG",2,"tools","screwdriverSUG.png",8,"human head","Auge","Fam",0,0,"Schraubenzieher","Schraubenzieher",1,807
"68",1,9,267,24,"Exp","SemRelG",15,"plants","grassSRG.png",15,"plants","Baum","Fam",0,0,"Grass","Gras",1,1184
"68",1,10,273,111,"Exp","Baseline",6,"furniture","dresserBAS.png",0,"0","Ziftel","Untrained",0,0,"Kommode","Kommode",1,719
"68",1,10,277,118,"Exp","Baseline",13,"insects","locustBAS.png",0,"0","Koss","Untrained",0,0,"Heuschrecke","Heuschrecke",1,545
"68",1,10,284,6,"Exp","SemRelG",4,"musical instruments","fluteSRG.png",4,"musical instruments","Geige","Fam",0,0,"Flöte","Flöte",1,787
"68",1,10,285,105,"Exp","Baseline",5,"fruit","watermelonBAS.png",0,"0","Knosch","Untrained",0,0,"Wassermelone","Melone",0,705
"68",1,10,293,116,"Exp","Baseline",11,"tableware","teapotBAS.png",0,"0","Binsch","Untrained",0,0,"Teekanne","Teekanne",1,807
"69",1,1,3,12,"Exp","SemRelG",5,"fruit","kiwiSRG.png",5,"fruit","Banane","Fam",0,0,"Kiwi","Kiwi",1,759
"69",1,1,4,102,"Exp","Baseline",4,"musical instruments","fluteBAS.png",0,"0","Frattel","Untrained",0,0,"Flöte","Flöte",1,792
"69",1,1,7,39,"Exp","SemUnRelG",6,"furniture","dresserSUG.png",5,"fruit","Orange","Fam",0,0,"Kommode","Kommode",1,1220
"69",1,1,9,13,"Exp","SemRelG",1,"animals","elephantSRG.png",1,"animals","Katze","Fam",0,0,"Elefant","Elefant",1,697
"69",1,1,15,29,"Exp","SemUnRelG",4,"musical instruments","harpSUG.png",1,"animals","Katze","Fam",0,0,"Harfe","Harfe",1,1398
"69",1,1,19,36,"Exp","SemUnRelG",5,"fruit","kiwiSUG.png",10,"clothes","Hose","Fam",0,0,"Kiwi","Kiwi",1,829
"69",1,1,22,120,"Exp","Baseline",15,"plants","grassBAS.png",0,"0","Kimchel","Untrained",0,0,"Grass","Gras",1,911
"69",1,1,23,40,"Exp","SemUnRelG",7,"transportation","boatSUG.png",5,"fruit","Banane","Fam",0,0,"Boot","Boot",1,1558
"69",1,1,24,19,"Exp","SemRelG",10,"clothes","jacketSRG.png",10,"clothes","Hose","Fam",0,0,"Jacke","Jacke",1,778
"69",1,2,31,35,"Exp","SemUnRelG",5,"fruit","peachSUG.png",6,"furniture","Tisch","Fam",0,0,"Pfirsich","Pfirsich",1,1006
"69",1,2,32,14,"Exp","SemRelG",3,"vegetables","eggplantSRG.png",3,"vegetables","Zwiebel","Fam",0,0,"Aubergine","Aubergine",1,809
"69",1,2,35,101,"Exp","Baseline",4,"musical instruments","harpBAS.png",0,"0","Prönke","Untrained",0,0,"Harfe","Harfe",1,871
"69",1,2,43,99,"Exp","Baseline",2,"tools","hexkeyBAS.png",0,"0","Braktel","Untrained",0,0,"Inbusschlüssel","Inbusschlüssel",1,1387
"69",1,2,45,7,"Exp","SemRelG",4,"musical instruments","saxophoneSRG.png",4,"musical instruments","Klavier","Fam",0,0,"Saxophon","Saxophon",1,1288
"69",1,2,51,11,"Exp","SemRelG",5,"fruit","peachSRG.png",5,"fruit","Orange","Fam",0,0,"Pfirsich","Pfirsich",1,767
"69",1,2,56,44,"Exp","SemUnRelG",11,"tableware","teapotSUG.png",4,"musical instruments","Gitarre","Fam",0,0,"Teekanne","Teekanne",1,1339
"69",1,2,60,38,"Exp","SemUnRelG",3,"vegetables","eggplantSUG.png",2,"tools","Axt","Fam",0,0,"Aubergine","Aubergine",1,1011
"69",1,3,64,42,"Exp","SemUnRelG",9,"drinks","beerSUG.png",2,"tools","Zange","Fam",0,0,"Bier","Bier",1,1088
"69",1,3,65,97,"Exp","Baseline",2,"tools","screwdriverSUN.png",0,"0","Rosk","Untrained",0,0,"Schraubenzieher","Schraubenzieher",1,899
"69",1,3,74,109,"Exp","Baseline",1,"animals","elephantBAS.png",0,"0","Korm","Untrained",0,0,"Elefant","Elefant",1,674
"69",1,3,77,46,"Exp","SemUnRelG",13,"insects","locustSUG.png",4,"musical instruments","Klavier","Fam",0,0,"Heuschrecke","Heuschrecke",1,1674
"69",1,3,83,115,"Exp","Baseline",10,"clothes","jacketBAS.png",0,"0","Schnerp","Untrained",0,0,"Jacke","Jacke",1,697
"69",1,3,85,2,"Exp","SemRelG",2,"tools","drillSRG.png",2,"tools","Säge","Fam",0,0,"Bohrmaschine","Bohrmaschine",1,1426
"69",1,3,88,106,"Exp","Baseline",5,"fruit","pineappleBAS.png",0,"0","Gelsch","Untrained",0,0,"Ananas","Ananas",1,1085
"69",1,4,95,28,"Exp","SemUnRelG",2,"tools","wrenchSUG.png",3,"vegetables","Zwiebel","Fam",0,0,"Schraubenschlüssel","Schraubenschlüssel",1,1502
"69",1,4,97,104,"Exp","Baseline",4,"musical instruments","tromboneBAS.png",0,"0","Nipter","Untrained",0,0,"Posaune","Posaune",1,832
"69",1,4,101,48,"Exp","SemUnRelG",15,"plants","grassSUG.png",2,"tools","Säge","Fam",0,0,"Grass","Gras",1,691
"69",1,4,107,5,"Exp","SemRelG",4,"musical instruments","harpSRG.png",4,"musical instruments","Gitarre","Fam",0,0,"Harfe","Harfe",1,818
"69",1,4,110,37,"Exp","SemUnRelG",1,"animals","elephantSUG.png",2,"tools","Hammer","Fam",0,0,"Elefant","Elefant",1,640
"69",1,4,111,18,"Exp","SemRelG",9,"drinks","beerSRG.png",9,"drinks","Tee","Fam",0,0,"Bier","Bier",1,787
"69",1,4,117,17,"Exp","SemRelG",8,"human head","beardSRG.png",8,"human head","Auge","Fam",0,0,"Bart","Bart",1,632
"69",1,5,127,9,"Exp","SemRelG",5,"fruit","watermelonSRG.png",5,"fruit","Apfel","Fam",0,0,"Wassermelone","Wassermelone",1,925
